macri|6.424869|19.274607|116,2,12.849738;357,3,19.274607
macroamylasemia|7.118016|7.118016|342,1,7.118016
macroconstitutive|7.118016|7.118016|85,1,7.118016
macroglobulin|5.731722|17.195166|388,1,5.731722;519,3,17.195166;637,1,5.731722;932,1,5.731722
macroglobulin-protease|7.118016|7.118016|932,1,7.118016
macromolecular|5.038575|5.038575|113,1,5.038575;268,1,5.038575;303,1,5.038575;439,1,5.038575;443,1,5.038575;559,1,5.038575;801,1,5.038575;1152,1,5.038575
macromolecular-systems|5.508578|5.508578|113,1,5.508578;121,1,5.508578;388,1,5.508578;1197,1,5.508578;1218,1,5.508578
macromolecules|7.118016|7.118016|514,1,7.118016
macrophage|6.424869|12.849738|17,2,12.849738;499,1,6.424869
macrophages|4.815431|28.892587|17,6,28.892587;165,5,24.077156;391,1,4.815431;395,1,4.815431;398,1,4.815431;511,1,4.815431;666,1,4.815431;706,1,4.815431;1188,1,4.815431;1198,3,14.446293
macroscopic|5.731722|11.463444|46,1,5.731722;590,1,5.731722;801,2,11.463444;972,2,11.463444
macroscopically|6.424869|6.424869|46,1,6.424869;590,1,6.424869
macsween|6.424869|12.849738|522,1,6.424869;551,2,12.849738
macvicar|7.118016|7.118016|13,1,7.118016
maddison|7.118016|7.118016|135,1,7.118016
maddock|6.424869|6.424869|299,1,6.424869;441,1,6.424869
maddocks|7.118016|7.118016|7,1,7.118016
maddux|7.118016|7.118016|359,1,7.118016
made|2.943629|8.830887|9,1,2.943629;33,1,2.943629;36,1,2.943629;42,3,8.830887;54,1,2.943629;59,1,2.943629;110,1,2.943629;120,1,2.943629;135,1,2.943629;146,1,2.943629;149,1,2.943629;168,1,2.943629;172,1,2.943629;194,1,2.943629;207,1,2.943629;267,1,2.943629;301,1,2.943629;311,1,2.943629;312,1,2.943629;328,1,2.943629;340,1,2.943629;359,1,2.943629;383,1,2.943629;438,1,2.943629;461,1,2.943629;476,1,2.943629;492,2,5.887258;529,1,2.943629;554,1,2.943629;565,1,2.943629;587,1,2.943629;631,1,2.943629;663,1,2.943629;718,1,2.943629;736,1,2.943629;759,1,2.943629;768,1,2.943629;808,1,2.943629;809,1,2.943629;814,1,2.943629;817,1,2.943629;818,1,2.943629;854,1,2.943629;884,2,5.887258;890,1,2.943629;898,1,2.943629;916,2,5.887258;926,1,2.943629;930,2,5.887258;941,1,2.943629;942,2,5.887258;950,1,2.943629;964,1,2.943629;993,1,2.943629;1010,1,2.943629;1018,1,2.943629;1047,1,2.943629;1069,1,2.943629;1078,2,5.887258;1082,1,2.943629;1110,1,2.943629;1148,1,2.943629;1178,1,2.943629;1184,1,2.943629;1206,1,2.943629
madhavankutty-k|7.118016|7.118016|219,1,7.118016
madison|7.118016|7.118016|74,1,7.118016
madr|7.118016|7.118016|789,1,7.118016
madsen|6.019404|30.097020|170,5,30.097020;171,1,6.019404;242,1,6.019404
maeda|7.118016|14.236032|632,2,14.236032
maenpaa|7.118016|7.118016|543,1,7.118016
maertzdorf|7.118016|7.118016|507,1,7.118016
maertzdorf-w-j|7.118016|7.118016|507,1,7.118016
maestracci|7.118016|7.118016|720,1,7.118016
mag|6.424869|6.424869|200,1,6.424869;268,1,6.424869
maganiello|7.118016|7.118016|969,1,7.118016
magazzu|5.731722|5.731722|359,1,5.731722;783,1,5.731722;790,1,5.731722;866,1,5.731722
magee|6.424869|6.424869|666,1,6.424869;800,1,6.424869
magen|6.019404|6.019404|48,1,6.019404;219,1,6.019404;809,1,6.019404
magendie|7.118016|7.118016|774,1,7.118016
mager|7.118016|7.118016|521,1,7.118016
magid|5.172106|15.516318|149,1,5.172106;193,1,5.172106;342,3,15.516318;343,1,5.172106;367,1,5.172106;680,1,5.172106;768,1,5.172106
magid-e|7.118016|7.118016|642,1,7.118016
magilligan|7.118016|7.118016|1027,1,7.118016
magnesium|4.815431|9.630862|39,1,4.815431;43,1,4.815431;45,1,4.815431;51,1,4.815431;139,1,4.815431;301,1,4.815431;312,1,4.815431;520,2,9.630862;956,1,4.815431;963,1,4.815431
magnesium-activated|7.118016|7.118016|633,1,7.118016
magnet|7.118016|7.118016|956,1,7.118016
magnified|7.118016|7.118016|484,1,7.118016
magnitude|5.731722|5.731722|583,1,5.731722;655,1,5.731722;1167,1,5.731722;1196,1,5.731722
magnussen|7.118016|7.118016|602,1,7.118016
magos|6.424869|6.424869|136,1,6.424869;491,1,6.424869
mahadevan|7.118016|49.826113|164,7,49.826113
mahaney|5.038575|10.077149|179,1,5.038575;367,2,10.077149;453,1,5.038575;470,1,5.038575;548,2,10.077149;596,1,5.038575;670,1,5.038575;779,1,5.038575
mahley|7.118016|7.118016|514,1,7.118016
mahmud|7.118016|7.118016|788,1,7.118016
mahoney|5.508578|16.525735|13,2,11.017157;357,3,16.525735;782,1,5.508578;967,1,5.508578;1131,1,5.508578
mahour|7.118016|7.118016|593,1,7.118016
mahvi|7.118016|7.118016|817,1,7.118016
maier|7.118016|7.118016|583,1,7.118016
mailed|7.118016|7.118016|278,1,7.118016
maillard|7.118016|7.118016|1230,1,7.118016
maillie|6.019404|6.019404|460,1,6.019404;632,1,6.019404;955,1,6.019404
main|3.822179|11.466538|7,1,3.822179;16,1,3.822179;45,1,3.822179;62,1,3.822179;63,1,3.822179;131,1,3.822179;310,1,3.822179;320,1,3.822179;429,1,3.822179;483,1,3.822179;487,1,3.822179;494,1,3.822179;520,3,11.466538;583,1,3.822179;624,1,3.822179;650,1,3.822179;773,1,3.822179;856,1,3.822179;872,1,3.822179;929,1,3.822179;976,1,3.822179;1078,1,3.822179;1151,1,3.822179;1178,1,3.822179;1181,2,7.644359;1200,1,3.822179;1227,1,3.822179
maine|7.118016|7.118016|421,1,7.118016
maingot|7.118016|7.118016|724,1,7.118016
mainland|7.118016|7.118016|829,1,7.118016
mainly|4.815431|14.446293|7,3,14.446293;69,1,4.815431;187,1,4.815431;209,1,4.815431;251,1,4.815431;602,1,4.815431;773,1,4.815431;878,1,4.815431;1120,1,4.815431;1212,1,4.815431
mainstream|7.118016|7.118016|698,1,7.118016
maintain|5.038575|5.038575|187,1,5.038575;204,1,5.038575;306,1,5.038575;629,1,5.038575;732,1,5.038575;1102,1,5.038575;1139,1,5.038575;1162,1,5.038575
maintained|4.122284|4.122284|22,1,4.122284;64,1,4.122284;103,1,4.122284;179,1,4.122284;369,1,4.122284;422,1,4.122284;429,1,4.122284;448,1,4.122284;453,1,4.122284;499,1,4.122284;614,1,4.122284;657,1,4.122284;707,1,4.122284;913,1,4.122284;946,1,4.122284;1029,1,4.122284;1074,1,4.122284;1102,1,4.122284;1197,1,4.122284;1202,1,4.122284
maintaining|7.118016|7.118016|685,1,7.118016
maintenance|5.038575|5.038575|222,1,5.038575;271,1,5.038575;394,1,5.038575;404,1,5.038575;501,1,5.038575;706,1,5.038575;1079,1,5.038575;1151,1,5.038575
maiolini|7.118016|7.118016|1023,1,7.118016
maisonrougemcauliffe|7.118016|7.118016|254,1,7.118016
maj|6.019404|6.019404|593,1,6.019404;640,1,6.019404;787,1,6.019404
majaj|6.019404|6.019404|156,1,6.019404;579,1,6.019404;874,1,6.019404
majewska-zalewska-h|6.424869|6.424869|816,1,6.424869;1223,1,6.424869
majima|7.118016|7.118016|602,1,7.118016
major|3.007142|9.021427|18,1,3.007142;42,1,3.007142;70,1,3.007142;99,2,6.014285;132,1,3.007142;151,1,3.007142;210,1,3.007142;268,1,3.007142;276,1,3.007142;314,1,3.007142;327,1,3.007142;328,1,3.007142;329,1,3.007142;357,2,6.014285;370,1,3.007142;371,1,3.007142;372,1,3.007142;373,1,3.007142;471,1,3.007142;495,2,6.014285;496,1,3.007142;501,1,3.007142;508,1,3.007142;524,1,3.007142;531,1,3.007142;595,1,3.007142;604,1,3.007142;631,1,3.007142;638,1,3.007142;649,1,3.007142;650,1,3.007142;672,1,3.007142;683,1,3.007142;695,1,3.007142;697,1,3.007142;699,1,3.007142;729,1,3.007142;751,1,3.007142;764,1,3.007142;782,1,3.007142;794,1,3.007142;808,2,6.014285;852,1,3.007142;853,1,3.007142;911,1,3.007142;964,1,3.007142;966,2,6.014285;986,1,3.007142;995,1,3.007142;1018,1,3.007142;1025,1,3.007142;1026,1,3.007142;1099,2,6.014285;1103,3,9.021427;1118,2,6.014285;1151,2,6.014285;1155,1,3.007142;1180,1,3.007142;1192,1,3.007142;1211,2,6.014285;1228,1,3.007142
major-probl-intern-med|7.118016|7.118016|716,1,7.118016
majority|3.982522|7.965044|101,1,3.982522;194,1,3.982522;200,1,3.982522;248,1,3.982522;282,1,3.982522;328,1,3.982522;331,2,7.965044;343,1,3.982522;425,1,3.982522;467,1,3.982522;468,1,3.982522;548,1,3.982522;557,1,3.982522;644,1,3.982522;683,1,3.982522;697,1,3.982522;761,1,3.982522;852,1,3.982522;945,1,3.982522;1033,1,3.982522;1037,1,3.982522;1043,1,3.982522;1101,1,3.982522
mak|7.118016|7.118016|153,1,7.118016
makarem|7.118016|7.118016|1009,1,7.118016
make|4.073494|4.073494|126,1,4.073494;202,1,4.073494;280,1,4.073494;328,1,4.073494;396,1,4.073494;437,1,4.073494;513,1,4.073494;579,1,4.073494;625,1,4.073494;649,1,4.073494;781,1,4.073494;837,1,4.073494;861,1,4.073494;907,1,4.073494;910,1,4.073494;995,1,4.073494;1026,1,4.073494;1091,1,4.073494;1146,1,4.073494;1163,1,4.073494;1192,1,4.073494
makes|4.409966|4.409966|2,1,4.409966;195,1,4.409966;200,1,4.409966;206,1,4.409966;244,1,4.409966;276,1,4.409966;277,1,4.409966;324,1,4.409966;401,1,4.409966;742,1,4.409966;788,1,4.409966;918,1,4.409966;939,1,4.409966;1192,1,4.409966;1230,1,4.409966
making|5.508578|5.508578|118,1,5.508578;299,1,5.508578;532,1,5.508578;884,1,5.508578;1181,1,5.508578
makino|5.731722|5.731722|421,1,5.731722;613,1,5.731722;639,1,5.731722;1011,1,5.731722
makinson|7.118016|7.118016|294,1,7.118016
makman|7.118016|7.118016|515,1,7.118016
maksoud|6.019404|6.019404|148,1,6.019404;421,1,6.019404;1230,1,6.019404
mal|5.326257|5.326257|421,1,5.326257;665,1,5.326257;707,1,5.326257;816,1,5.326257;968,1,5.326257;1016,1,5.326257
malabsorbed|7.118016|7.118016|1098,1,7.118016
malabsorption|3.289375|16.446874|4,2,6.578750;48,1,3.289375;62,1,3.289375;100,1,3.289375;128,3,9.868124;132,4,13.157499;156,1,3.289375;173,1,3.289375;219,1,3.289375;249,1,3.289375;253,2,6.578750;286,5,16.446874;288,1,3.289375;320,1,3.289375;356,2,6.578750;359,1,3.289375;396,1,3.289375;422,1,3.289375;441,1,3.289375;464,1,3.289375;466,1,3.289375;507,1,3.289375;536,1,3.289375;548,1,3.289375;593,1,3.289375;598,1,3.289375;613,2,6.578750;654,2,6.578750;655,4,13.157499;657,1,3.289375;659,1,3.289375;673,1,3.289375;716,2,6.578750;773,1,3.289375;818,1,3.289375;868,1,3.289375;892,1,3.289375;915,1,3.289375;928,2,6.578750;939,1,3.289375;1061,1,3.289375;1102,1,3.289375;1110,1,3.289375;1111,1,3.289375;1153,2,6.578750;1213,1,3.289375
malabsorption-syndromes|3.652280|7.304561|4,1,3.652280;45,2,7.304561;48,1,3.652280;88,1,3.652280;128,2,7.304561;132,2,7.304561;156,1,3.652280;249,1,3.652280;253,2,7.304561;320,1,3.652280;359,1,3.652280;419,1,3.652280;422,1,3.652280;464,2,7.304561;507,1,3.652280;579,1,3.652280;593,1,3.652280;613,2,7.304561;654,1,3.652280;655,2,7.304561;667,1,3.652280;673,1,3.652280;712,1,3.652280;716,2,7.304561;720,2,7.304561;884,1,3.652280;892,1,3.652280;928,1,3.652280;939,1,3.652280;1096,2,7.304561;1153,1,3.652280;1213,1,3.652280
malabsorptive|7.118016|7.118016|426,1,7.118016
malad|5.508578|5.508578|193,1,5.508578;198,1,5.508578;602,1,5.508578;880,1,5.508578;1074,1,5.508578
maladjustment|7.118016|7.118016|592,1,7.118016
malaena|7.118016|7.118016|173,1,7.118016
malagelada|7.118016|7.118016|657,1,7.118016
malaise|7.118016|7.118016|515,1,7.118016
malaisse-lagae|7.118016|7.118016|787,1,7.118016
malamani|7.118016|7.118016|239,1,7.118016
malamud|6.424869|6.424869|433,1,6.424869;600,1,6.424869
malaria|6.019404|6.019404|103,1,6.019404;340,1,6.019404;1056,1,6.019404
malarial|7.118016|14.236032|1056,2,14.236032
maldigested|7.118016|7.118016|593,1,7.118016
maldigestion|5.731722|5.731722|299,1,5.731722;871,1,5.731722;1096,1,5.731722;1126,1,5.731722
male|0.980289|3.921157|0,1,0.980289;1,1,0.980289;2,1,0.980289;4,1,0.980289;5,1,0.980289;8,1,0.980289;9,1,0.980289;10,1,0.980289;16,1,0.980289;20,1,0.980289;21,1,0.980289;23,1,0.980289;38,1,0.980289;48,1,0.980289;49,1,0.980289;51,1,0.980289;54,1,0.980289;55,1,0.980289;56,1,0.980289;58,1,0.980289;63,1,0.980289;64,1,0.980289;65,1,0.980289;68,1,0.980289;71,1,0.980289;72,1,0.980289;73,1,0.980289;76,1,0.980289;82,1,0.980289;86,1,0.980289;87,1,0.980289;91,1,0.980289;92,1,0.980289;94,1,0.980289;95,1,0.980289;96,1,0.980289;97,2,1.960578;98,1,0.980289;99,1,0.980289;101,1,0.980289;106,3,2.940867;112,1,0.980289;129,1,0.980289;134,1,0.980289;138,1,0.980289;143,1,0.980289;144,1,0.980289;147,1,0.980289;149,1,0.980289;151,1,0.980289;154,1,0.980289;155,1,0.980289;158,1,0.980289;159,1,0.980289;161,1,0.980289;162,1,0.980289;163,1,0.980289;164,1,0.980289;169,1,0.980289;172,1,0.980289;174,1,0.980289;175,1,0.980289;179,1,0.980289;180,1,0.980289;181,1,0.980289;182,1,0.980289;186,1,0.980289;189,1,0.980289;190,1,0.980289;193,1,0.980289;197,1,0.980289;199,1,0.980289;200,1,0.980289;202,1,0.980289;203,1,0.980289;207,1,0.980289;208,1,0.980289;209,1,0.980289;210,1,0.980289;213,4,3.921157;214,1,0.980289;221,1,0.980289;223,1,0.980289;228,4,3.921157;230,1,0.980289;233,1,0.980289;234,1,0.980289;235,1,0.980289;236,1,0.980289;239,1,0.980289;240,1,0.980289;241,1,0.980289;242,1,0.980289;246,1,0.980289;252,1,0.980289;256,1,0.980289;257,1,0.980289;259,1,0.980289;260,2,1.960578;264,1,0.980289;265,2,1.960578;266,1,0.980289;269,1,0.980289;270,1,0.980289;272,1,0.980289;277,1,0.980289;283,1,0.980289;295,1,0.980289;298,2,1.960578;299,1,0.980289;301,1,0.980289;302,1,0.980289;305,1,0.980289;307,1,0.980289;308,1,0.980289;312,1,0.980289;315,3,2.940867;318,1,0.980289;319,1,0.980289;320,1,0.980289;322,1,0.980289;326,1,0.980289;329,1,0.980289;337,1,0.980289;338,1,0.980289;340,1,0.980289;341,1,0.980289;343,1,0.980289;344,1,0.980289;345,1,0.980289;347,1,0.980289;348,1,0.980289;349,3,2.940867;350,2,1.960578;351,1,0.980289;352,1,0.980289;353,1,0.980289;354,1,0.980289;355,1,0.980289;358,1,0.980289;359,1,0.980289;360,1,0.980289;361,1,0.980289;362,1,0.980289;363,1,0.980289;365,1,0.980289;366,1,0.980289;367,1,0.980289;368,1,0.980289;369,1,0.980289;372,1,0.980289;379,1,0.980289;380,1,0.980289;382,1,0.980289;387,1,0.980289;390,1,0.980289;391,1,0.980289;392,1,0.980289;394,1,0.980289;396,1,0.980289;399,1,0.980289;400,1,0.980289;401,1,0.980289;402,1,0.980289;405,1,0.980289;408,1,0.980289;409,1,0.980289;410,1,0.980289;411,1,0.980289;412,1,0.980289;413,1,0.980289;414,1,0.980289;418,1,0.980289;420,1,0.980289;421,1,0.980289;423,1,0.980289;424,1,0.980289;427,1,0.980289;434,2,1.960578;435,1,0.980289;445,1,0.980289;446,1,0.980289;453,1,0.980289;455,1,0.980289;456,1,0.980289;458,1,0.980289;465,1,0.980289;466,2,1.960578;467,1,0.980289;468,1,0.980289;469,1,0.980289;470,1,0.980289;471,1,0.980289;472,1,0.980289;473,1,0.980289;475,2,1.960578;477,1,0.980289;486,1,0.980289;493,1,0.980289;502,1,0.980289;504,1,0.980289;506,1,0.980289;507,1,0.980289;516,1,0.980289;517,1,0.980289;520,1,0.980289;524,1,0.980289;534,1,0.980289;539,1,0.980289;545,1,0.980289;548,2,1.960578;550,1,0.980289;552,1,0.980289;553,1,0.980289;556,1,0.980289;561,1,0.980289;565,1,0.980289;571,1,0.980289;577,1,0.980289;582,1,0.980289;583,1,0.980289;584,1,0.980289;585,1,0.980289;588,1,0.980289;591,1,0.980289;595,1,0.980289;596,1,0.980289;600,1,0.980289;605,1,0.980289;608,3,2.940867;610,1,0.980289;611,1,0.980289;612,1,0.980289;613,1,0.980289;615,1,0.980289;616,1,0.980289;618,1,0.980289;625,1,0.980289;627,1,0.980289;628,1,0.980289;629,1,0.980289;632,1,0.980289;642,1,0.980289;646,1,0.980289;647,1,0.980289;650,1,0.980289;651,1,0.980289;654,1,0.980289;656,1,0.980289;662,1,0.980289;664,1,0.980289;667,1,0.980289;673,1,0.980289;674,1,0.980289;676,1,0.980289;677,1,0.980289;679,1,0.980289;681,1,0.980289;683,1,0.980289;686,1,0.980289;687,1,0.980289;689,1,0.980289;692,1,0.980289;693,1,0.980289;694,1,0.980289;695,1,0.980289;696,1,0.980289;700,1,0.980289;701,1,0.980289;712,1,0.980289;717,2,1.960578;719,1,0.980289;721,1,0.980289;722,1,0.980289;724,1,0.980289;726,1,0.980289;727,1,0.980289;728,1,0.980289;739,1,0.980289;740,1,0.980289;742,1,0.980289;744,1,0.980289;748,1,0.980289;749,1,0.980289;750,1,0.980289;751,1,0.980289;754,1,0.980289;755,1,0.980289;756,1,0.980289;757,1,0.980289;759,1,0.980289;760,1,0.980289;761,1,0.980289;763,1,0.980289;768,1,0.980289;771,1,0.980289;775,1,0.980289;777,1,0.980289;780,1,0.980289;782,1,0.980289;783,1,0.980289;786,1,0.980289;789,1,0.980289;792,1,0.980289;793,1,0.980289;795,1,0.980289;799,1,0.980289;800,1,0.980289;801,1,0.980289;802,1,0.980289;803,1,0.980289;804,2,1.960578;805,1,0.980289;806,1,0.980289;809,1,0.980289;810,1,0.980289;811,1,0.980289;813,1,0.980289;815,1,0.980289;818,1,0.980289;819,1,0.980289;828,1,0.980289;829,1,0.980289;830,1,0.980289;832,1,0.980289;836,1,0.980289;838,1,0.980289;839,1,0.980289;841,1,0.980289;844,4,3.921157;846,1,0.980289;851,1,0.980289;855,1,0.980289;861,1,0.980289;862,1,0.980289;864,1,0.980289;865,1,0.980289;866,1,0.980289;868,1,0.980289;870,1,0.980289;874,1,0.980289;875,1,0.980289;879,1,0.980289;884,1,0.980289;886,1,0.980289;889,1,0.980289;896,1,0.980289;900,1,0.980289;901,1,0.980289;903,1,0.980289;905,1,0.980289;909,1,0.980289;913,1,0.980289;920,1,0.980289;931,1,0.980289;943,1,0.980289;951,1,0.980289;952,4,3.921157;953,1,0.980289;954,1,0.980289;956,1,0.980289;957,1,0.980289;958,1,0.980289;959,1,0.980289;960,1,0.980289;964,1,0.980289;965,1,0.980289;966,1,0.980289;970,1,0.980289;972,1,0.980289;973,1,0.980289;974,1,0.980289;975,1,0.980289;976,1,0.980289;977,1,0.980289;978,1,0.980289;979,1,0.980289;981,1,0.980289;982,1,0.980289;983,1,0.980289;984,1,0.980289;992,1,0.980289;993,1,0.980289;994,1,0.980289;995,1,0.980289;997,1,0.980289;998,1,0.980289;1001,1,0.980289;1002,1,0.980289;1004,1,0.980289;1011,1,0.980289;1012,1,0.980289;1013,1,0.980289;1014,1,0.980289;1016,1,0.980289;1027,1,0.980289;1028,1,0.980289;1030,1,0.980289;1033,1,0.980289;1035,1,0.980289;1038,1,0.980289;1040,1,0.980289;1042,1,0.980289;1043,1,0.980289;1053,1,0.980289;1055,1,0.980289;1057,2,1.960578;1061,1,0.980289;1066,1,0.980289;1068,1,0.980289;1073,1,0.980289;1074,1,0.980289;1075,1,0.980289;1076,1,0.980289;1078,1,0.980289;1079,1,0.980289;1080,1,0.980289;1090,1,0.980289;1092,1,0.980289;1095,1,0.980289;1096,1,0.980289;1099,1,0.980289;1102,1,0.980289;1104,1,0.980289;1105,1,0.980289;1107,1,0.980289;1109,1,0.980289;1111,1,0.980289;1113,1,0.980289;1114,1,0.980289;1120,1,0.980289;1127,1,0.980289;1137,1,0.980289;1138,1,0.980289;1150,1,0.980289;1153,1,0.980289;1158,1,0.980289;1161,1,0.980289;1168,1,0.980289;1181,1,0.980289;1183,1,0.980289;1184,1,0.980289;1187,2,1.960578;1191,1,0.980289;1192,1,0.980289;1193,1,0.980289;1195,1,0.980289;1199,3,2.940867;1202,1,0.980289;1204,1,0.980289;1207,1,0.980289;1210,1,0.980289;1211,1,0.980289;1212,1,0.980289;1214,1,0.980289;1215,1,0.980289;1219,1,0.980289;1221,1,0.980289;1222,1,0.980289;1226,1,0.980289;1227,1,0.980289;1230,1,0.980289;1232,1,0.980289
maler|3.750720|7.501441|43,1,3.750720;188,1,3.750720;267,1,3.750720;383,1,3.750720;488,1,3.750720;501,2,7.501441;502,1,3.750720;530,1,3.750720;537,1,3.750720;538,1,3.750720;618,1,3.750720;619,2,7.501441;620,2,7.501441;708,1,3.750720;719,2,7.501441;755,1,3.750720;846,1,3.750720;852,1,3.750720;853,1,3.750720;963,1,3.750720;1022,1,3.750720;1024,1,3.750720;1025,1,3.750720;1049,1,3.750720;1051,1,3.750720;1052,1,3.750720;1054,2,7.501441;1059,1,3.750720;1155,1,3.750720
males|4.553067|13.659201|6,2,9.106134;21,2,9.106134;129,1,4.553067;228,2,9.106134;277,1,4.553067;465,1,4.553067;647,1,4.553067;684,1,4.553067;828,3,13.659201;871,1,4.553067;952,1,4.553067;1028,1,4.553067;1219,1,4.553067
malfertheiner|7.118016|7.118016|632,1,7.118016
malformation|6.424869|6.424869|98,1,6.424869;1026,1,6.424869
malformations|5.326257|21.305027|13,1,5.326257;116,4,21.305027;245,1,5.326257;357,1,5.326257;784,1,5.326257;787,1,5.326257
malformed|7.118016|7.118016|295,1,7.118016
malfroot|6.424869|6.424869|366,1,6.424869;1010,1,6.424869
malfunction|7.118016|7.118016|640,1,7.118016
malfunctions|6.424869|6.424869|389,1,6.424869;488,1,6.424869
malhotra-a|7.118016|7.118016|856,1,7.118016
malignancies|6.424869|6.424869|515,1,6.424869;941,1,6.424869
malignancy|6.019404|6.019404|79,1,6.019404;766,1,6.019404;857,1,6.019404
malignant|6.424869|6.424869|406,1,6.424869;778,1,6.424869
malignant-carcinoid-syndrome|7.118016|7.118016|776,1,7.118016
malik|7.118016|7.118016|89,1,7.118016
malin-a-s|7.118016|7.118016|39,1,7.118016
malinberdel|7.118016|7.118016|631,1,7.118016
malis|6.424869|12.849738|895,1,6.424869;1095,2,12.849738
malis-f|7.118016|7.118016|1095,1,7.118016
malke|7.118016|7.118016|85,1,7.118016
malkiewicz-wasowicz|7.118016|7.118016|1025,1,7.118016
mall-m-l|7.118016|7.118016|102,1,7.118016
mallard|7.118016|7.118016|787,1,7.118016
maller-o|7.118016|7.118016|266,1,7.118016
mallin|7.118016|7.118016|213,1,7.118016
mallinson-b-m|7.118016|7.118016|935,1,7.118016
mallmann|7.118016|7.118016|88,1,7.118016
mallory|6.019404|6.019404|239,1,6.019404;422,1,6.019404;653,1,6.019404
malmborg|5.326257|5.326257|60,1,5.326257;457,1,5.326257;693,1,5.326257;775,1,5.326257;1016,1,5.326257;1222,1,5.326257
malmendier|6.019404|6.019404|125,1,6.019404;354,1,6.019404;659,1,6.019404
malmendier-c-l|7.118016|7.118016|659,1,7.118016
malmquist|7.118016|7.118016|45,1,7.118016
malnic|7.118016|14.236032|65,2,14.236032
malnourished|5.731722|17.195166|1,1,5.731722;144,1,5.731722;270,3,17.195166;1108,3,17.195166
malnutri|7.118016|7.118016|178,1,7.118016
malnutrition|3.982522|23.895132|1,1,3.982522;100,1,3.982522;102,1,3.982522;112,2,7.965044;115,1,3.982522;132,1,3.982522;144,3,11.947566;147,1,3.982522;178,6,23.895132;245,1,3.982522;270,6,23.895132;389,1,3.982522;396,1,3.982522;506,1,3.982522;515,1,3.982522;638,1,3.982522;764,1,3.982522;778,2,7.965044;985,1,3.982522;1032,1,3.982522;1108,1,3.982522;1110,3,11.947566;1184,1,3.982522
malo|7.118016|7.118016|1055,1,7.118016
malodorous|7.118016|7.118016|295,1,7.118016
malone|6.424869|6.424869|593,1,6.424869;787,1,6.424869
maloney|6.424869|12.849738|321,2,12.849738;1001,1,6.424869
maloney-w-h|7.118016|7.118016|22,1,7.118016
maltase|7.118016|14.236032|317,2,14.236032
mamelak|7.118016|7.118016|971,1,7.118016
mamm|7.118016|7.118016|308,1,7.118016
mammalian|5.731722|5.731722|493,1,5.731722;514,1,5.731722;533,1,5.731722;946,1,5.731722
mammals|5.731722|11.463444|45,1,5.731722;261,2,11.463444;498,1,5.731722;707,1,5.731722
man|3.716819|7.433638|16,1,3.716819;45,2,7.433638;49,1,3.716819;66,1,3.716819;171,1,3.716819;176,1,3.716819;201,1,3.716819;268,1,3.716819;315,1,3.716819;387,1,3.716819;395,1,3.716819;421,2,7.433638;475,1,3.716819;509,1,3.716819;546,1,3.716819;579,2,7.433638;600,1,3.716819;682,2,7.433638;795,1,3.716819;862,1,3.716819;868,1,3.716819;887,1,3.716819;913,1,3.716819;921,1,3.716819;931,1,3.716819;940,1,3.716819;942,1,3.716819;1026,1,3.716819;1036,1,3.716819;1170,1,3.716819
mana|7.118016|7.118016|447,1,7.118016
manag|7.118016|7.118016|693,1,7.118016
manage|3.652280|7.304561|12,1,3.652280;24,1,3.652280;129,2,7.304561;133,1,3.652280;187,1,3.652280;195,1,3.652280;239,1,3.652280;315,1,3.652280;321,1,3.652280;348,1,3.652280;356,1,3.652280;367,1,3.652280;401,1,3.652280;436,1,3.652280;471,1,3.652280;544,1,3.652280;583,1,3.652280;654,1,3.652280;710,1,3.652280;719,1,3.652280;787,1,3.652280;802,1,3.652280;820,1,3.652280;885,1,3.652280;886,1,3.652280;940,1,3.652280;987,1,3.652280;1004,1,3.652280;1033,1,3.652280;1047,1,3.652280;1056,1,3.652280;1075,1,3.652280
managed|6.019404|18.058212|1028,1,6.019404;1142,3,18.058212;1218,1,6.019404
management|2.990882|11.963527|35,1,2.990882;57,1,2.990882;110,1,2.990882;119,1,2.990882;126,1,2.990882;133,1,2.990882;135,1,2.990882;145,2,5.981764;147,1,2.990882;184,1,2.990882;201,1,2.990882;203,1,2.990882;211,1,2.990882;222,1,2.990882;235,1,2.990882;236,2,5.981764;237,1,2.990882;313,1,2.990882;328,2,5.981764;331,2,5.981764;356,4,11.963527;444,1,2.990882;448,1,2.990882;450,1,2.990882;470,1,2.990882;515,1,2.990882;626,1,2.990882;638,1,2.990882;649,1,2.990882;670,1,2.990882;690,2,5.981764;695,2,5.981764;697,1,2.990882;700,1,2.990882;726,1,2.990882;729,1,2.990882;761,1,2.990882;764,1,2.990882;772,1,2.990882;800,1,2.990882;806,1,2.990882;820,3,8.972645;830,1,2.990882;833,1,2.990882;834,1,2.990882;840,3,8.972645;841,1,2.990882;878,1,2.990882;903,1,2.990882;906,1,2.990882;933,2,5.981764;937,1,2.990882;940,1,2.990882;985,2,5.981764;1043,1,2.990882;1075,1,2.990882;1082,1,2.990882;1107,1,2.990882;1114,1,2.990882;1174,1,2.990882;1218,1,2.990882;1227,1,2.990882
managing|6.424869|6.424869|222,1,6.424869;448,1,6.424869
manchester|6.424869|6.424869|357,1,6.424869;462,1,6.424869
